image_name,optimal_clusters
000000122144,3
000000122147,26
000000122157,3
000000122159,3
000000122161,3
000000122163,24
000000122164,3
000000122189,3
000000122172,21
000000122188,3
000000122182,5
000000122196,9
000000122199,3
000000122208,12
000000122207,3
000000122203,3
000000122194,4
000000122213,4
000000122216,23
000000122232,3
000000122235,9
000000122231,4
000000122229,3
000000122238,13
000000122239,3
000000122250,20
000000122259,3
000000122251,3
000000122255,3
000000122263,21
000000122252,22
000000122264,3
000000122266,3
000000122267,3
000000122274,19
000000122277,18
000000122302,23
000000122281,23
000000122300,3
000000122303,23
000000122306,3
000000122317,3
000000122314,12
000000122343,12
000000122335,6
000000122350,7
000000122352,3
000000122355,3
000000122356,3
000000122354,3
000000122357,3
000000122362,3
000000122360,3
000000122388,26
000000122390,8
000000122394,24
000000122382,3
000000122403,6
000000122405,23
000000122418,24
000000122413,3
000000122411,3
000000122415,3
000000122440,3
000000122419,3
000000122421,3
000000122438,13
000000122436,15
000000122457,3
000000122469,5
000000122453,4
000000122458,4
000000122459,4
000000122460,3
000000122467,3
000000122480,5
000000122493,22
000000122476,7
000000122498,20
000000122511,3
000000122527,8
000000122535,3
000000122542,3
000000122539,16
000000122537,21
000000122549,10
000000122560,4
000000122551,5
000000122582,24
000000122573,3
000000122583,25
000000122563,3
000000122572,3
000000122589,3
000000122584,21
000000122602,5
000000122586,3
000000122611,22
000000122605,15
000000122588,24
000000122597,13
000000122653,7
000000122631,5
000000122639,4
000000122667,3
000000122678,20
000000122688,3
000000122682,4
000000122724,4
000000122694,3
000000122704,3
000000122709,26
000000122731,25
000000122726,3
000000122752,3
000000122747,3
000000122750,25
000000122763,3
000000122776,20
000000122777,12
000000122780,3
000000122766,23
000000122782,26
000000122786,23
000000122796,3
000000122787,3
000000122798,16
000000122802,25
000000122811,3
000000122818,21
000000122825,3
000000122838,4
000000122834,24
000000122839,5
000000122844,13
000000122851,5
000000122857,26
000000122854,18
000000122861,6
000000122863,26
000000122867,3
000000122871,3
000000122869,9
000000122913,11
000000122874,24
000000122896,5
000000122902,3
000000122899,3
000000122908,23
000000122916,3
000000122918,3
000000122923,3
000000122934,3
000000122945,25
000000122939,3
000000122936,3
000000122937,3
000000122947,4
000000122952,3
000000122948,3
000000122950,5
000000122955,4
000000122953,3
000000122954,3
000000122959,26
000000122964,4
000000122973,15
000000122981,7
000000122982,4
000000122983,3
000000122987,4
000000122994,3
000000122996,26
000000122997,6
000000122998,3
000000123008,4
000000123013,26
000000123017,3
000000123023,24
000000123028,3
000000123038,6
000000123036,3
000000123035,24
000000123041,7
000000123053,3
000000123069,17
000000123055,4
000000123066,3
000000123070,4
000000123067,21
000000123071,5
000000123074,21
000000123083,3
000000123099,3
000000123117,3
000000123119,5
000000123127,4
000000123136,4
000000123125,12
000000123147,19
000000123142,4
000000123137,5
000000123155,8
000000123166,5
000000123172,17
000000123176,7
000000123180,3
000000123184,3
000000123175,4
000000123177,5
000000123190,4
000000123188,14
000000123193,26
000000123201,4
000000123208,4
000000123220,16
000000123214,3
000000123229,4
000000123239,9
000000123247,8
000000123244,4
000000123260,4
000000123262,3
000000123268,4
000000123269,21
000000123273,26
000000123282,3
000000123289,3
000000123286,22
000000123298,9
000000123306,3
000000123310,3
000000123312,24
000000123333,25
000000123330,25
000000123336,24
000000123371,6
000000123359,9
000000123378,4
000000123366,4
000000123360,3
000000123351,5
000000123382,23
000000123410,26
000000123389,4
000000123411,9
000000123412,4
000000123415,5
000000123424,25
000000123421,26
000000123413,3
000000123445,12
000000123444,3
000000123453,3
000000123456,3
000000123462,13
000000123457,12
000000123469,7
000000123473,22
000000123511,3
000000123532,7
000000123509,3
000000123512,3
000000123514,3
000000123523,4
000000123535,3
000000123539,20
000000123544,4
000000123552,4
000000123545,8
000000123582,18
000000123555,4
000000123558,3
000000123570,9
000000123568,3
000000123579,13
000000123580,3
000000123598,3
000000123612,3
000000123614,4
000000123599,26
000000123620,3
000000123622,8
000000123639,15
000000123627,20
000000123647,23
000000123642,25
000000123643,5
000000123646,3
000000123663,3
000000123664,3
000000123674,6
000000123694,24
000000123677,4
000000123692,3
000000123697,4
000000123704,26
000000123699,3
000000123711,4
000000123719,26
000000123721,6
000000123731,5
000000123722,5
000000123739,4
000000123749,3
000000123757,3
000000123753,4
000000123762,3
000000123751,26
000000123770,3
000000123764,3
000000123765,13
000000123776,3
000000123766,6
000000123777,6
000000123788,3
000000123791,5
000000123797,9
000000123800,3
000000123799,3
000000123810,16
000000123836,3
000000123824,6
000000123831,3
000000123835,4
000000123842,3
000000123841,3
000000123837,6
000000123843,4
000000123848,3
000000123851,26
000000123849,3
000000123855,3
000000123862,5
000000123878,13
000000123867,3
000000123891,3
000000123892,24
000000123907,24
000000123901,3
000000123909,3
000000123914,4
000000123916,3
000000123920,17
000000123921,17
000000123923,5
000000123932,3
000000123938,3
000000123935,15
000000123939,6
000000123967,14
000000123944,3
000000123949,7
000000123970,24
000000123946,3
000000123964,7
000000123975,4
000000123968,26
000000123980,17
000000123974,4
000000124002,20
000000124013,3
000000123995,26
000000124004,4
000000124027,3
000000124018,10
000000124039,3
000000124028,3
000000124030,24
000000124033,3
000000124052,26
000000124057,9
000000124055,12
000000124102,3
000000124067,26
000000124106,21
000000124069,3
000000124101,5
000000124072,6
000000124122,6
000000124116,5
000000124117,23
000000124124,3
000000124128,3
000000124133,6
000000124135,18
000000124142,3
000000124141,3
000000124132,3
000000124152,19
000000124145,23
000000124167,5
000000124157,3
000000124169,3
000000124185,19
000000124178,3
000000124174,3
000000124182,24
000000124188,5
000000124202,20
000000124190,3
000000124197,4
000000124215,25
000000124224,3
000000124210,4
000000124235,16
000000124230,4
000000124232,17
000000124236,9
000000124243,9
000000124246,3
000000124240,3
000000124279,9
000000124262,24
000000124280,3
000000124266,3
000000124291,26
000000124294,3
000000124306,19
000000124300,3
000000124311,5
000000124297,3
000000124316,3
000000124325,5
000000124327,3
000000124349,4
000000124347,3
000000124331,4
000000124360,8
000000124364,22
000000124365,3
000000124367,3
000000124394,3
000000124397,25
000000124383,15
000000124390,3
000000124387,25
000000124416,3
000000124408,3
000000124452,3
000000124419,3
000000124429,3
000000124428,26
000000124456,10
000000124462,5
000000124466,25
000000124471,3
000000124486,3
000000124473,16
000000124516,4
000000124501,8
000000124477,3
000000124509,6
000000124525,3
000000124562,11
000000124532,4
000000124569,18
000000124567,4
000000124571,3
000000124577,25
000000124578,26
000000124580,3
000000124599,3
000000124591,4
000000124593,19
000000124594,11
000000124601,12
000000124607,3
000000124609,6
000000124614,3
000000124606,7
000000124617,3
000000124615,3
000000124622,3
000000124620,26
000000124621,3
000000124652,3
000000124629,9
000000124627,17
000000124643,3
000000124664,3
000000124654,3
000000124663,9
000000124647,3
000000124684,4
000000124694,4
000000124703,4
000000124709,8
000000124707,24
000000124715,7
000000124711,5
000000124729,3
000000124712,3
000000124718,4
000000124723,3
000000124728,6
000000124731,4
000000124732,3
000000124737,4
000000124736,3
000000124734,22
000000124739,3
000000124751,3
000000124747,3
000000124756,21
000000124764,10
000000124759,25
000000124760,26
000000124765,22
000000124766,3
000000124800,3
000000124803,26
000000124786,3
000000124780,3
000000124795,5
000000124796,15
000000124804,5
000000124805,3
000000124812,15
000000124815,4
000000124824,3
000000124811,24
000000124827,16
000000124829,26
000000124832,25
000000124834,3
000000124840,3
000000124835,24
000000124836,10
000000124841,4
000000124850,3
000000124859,13
000000124861,20
000000124873,16
000000124899,3
000000124874,5
000000124876,20
000000124889,26
000000124880,3
000000124893,6
000000124911,3
000000124903,18
000000124907,24
000000124927,4
000000124914,26
000000124926,14
000000124930,22
000000124924,4
000000124934,4
000000124931,18
000000124935,3
000000124983,18
000000124952,4
000000124940,11
000000124949,9
000000124979,4
000000124970,3
000000124955,5
000000124985,5
000000124991,4
000000124992,3
000000124994,4
000000125036,3
000000125009,6
000000124995,26
000000125015,3
000000125017,25
000000125063,26
000000125038,3
000000125042,12
000000125051,3
000000125056,3
000000125059,3
000000125069,12
000000125070,10
000000125076,4
000000125071,9
000000125077,3
000000125084,3
000000125085,25
000000125091,4
000000125098,5
000000125100,3
000000125107,4
000000125115,7
000000125109,3
000000125116,6
000000125106,17
000000125117,3
000000125118,4
000000125128,5
000000125135,5
000000125125,3
000000125120,3
000000125142,4
000000125160,16
000000125168,3
000000125167,7
000000125182,21
000000125180,26
000000125188,3
000000125184,20
000000125193,3
000000125201,4
000000125213,3
000000125218,8
000000125208,5
000000125227,26
000000125228,4
000000125230,3
000000125234,23
000000125242,4
000000125252,25
000000125247,4
000000125244,25
000000125259,3
000000125262,10
000000125263,25
000000125270,3
000000125266,7
000000125273,6
000000125286,26
000000125305,19
000000125275,25
000000125298,6
000000125313,5
000000125291,3
000000125314,3
000000125316,23
000000125311,24
000000125318,15
000000125317,11
000000125350,3
000000125321,24
000000125322,4
000000125335,4
000000125341,11
000000125348,5
000000125351,21
000000125352,24
000000125353,3
000000125371,7
000000125365,3
000000125374,3
000000125375,26
000000125377,6
000000125380,3
000000125394,6
000000125404,20
000000125390,6
000000125412,19
000000125429,4
000000125407,3
000000125432,3
000000125464,3
000000125458,20
000000125438,3
000000125452,19
000000125435,26
000000125473,3
000000125468,4
000000125466,3
000000125476,3
000000125485,19
000000125494,4
000000125503,4
000000125499,3
000000125513,21
000000125512,5
000000125524,19
000000125527,3
000000125535,3
000000125547,3
000000125539,14
000000125541,26
000000125550,25
000000125548,9
000000125556,4
000000125552,3
000000125555,4
000000125575,9
000000125567,5
000000125585,6
000000125586,3
000000125590,8
000000125598,26
000000125597,4
000000125616,3
000000125603,7
000000125617,3
000000125626,25
000000125643,3
000000125639,4
000000125635,6
000000125632,3
000000125633,3
000000125651,6
000000125645,25
000000125652,7
000000125656,5
000000125662,23
000000125655,3
000000125658,4
000000125661,3
000000125667,4
000000125672,3
000000125673,3
000000125683,8
000000125689,3
000000125686,3
000000125687,26
000000125684,3
000000125690,5
000000125693,3
000000125694,13
000000125699,3
000000125698,3
000000125707,14
000000125703,3
000000125700,3
000000125720,22
000000125711,6
000000125718,3
000000125724,25
000000125727,3
000000125725,4
000000125735,4
000000125729,3
000000125746,6
000000125755,9
000000125761,5
000000125769,3
000000125773,9
000000125785,3
000000125782,3
000000125814,3
000000125774,3
000000125815,18
000000125817,24
000000125821,3
000000125822,25
000000125829,9
000000125845,3
000000125840,3
000000125836,11
000000125853,3
000000125848,17
000000125859,3
000000125860,3
000000125870,3
000000125873,20
000000125898,9
000000125872,3
000000125886,9
000000125882,11
000000125908,3
000000125909,3
000000125910,3
000000125919,4
000000125920,25
000000125928,14
000000125955,4
